,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
238,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  96  77   0   0   0   0   0]
 [ 83  97  88  86  91  76   0   0   0   0   0]
 [ 82  96  87  85  90  77   0   0   0   0   0]
 [ 95 114 105 103 108  88   0   0   0   0   0]
 [ 84  98  85  83  88  72   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 14  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 929 1349 1528    0   77   91   92    0    0    0    0],[ 0 23 32  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 2 0 0 0 0 0 0 0 0]
239,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  96  77   0   0   0   0   0]
 [ 83  97  88  86  91  76   0   0   0   0   0]
 [ 82  96  87  85  90  77   0   0   0   0   0]
 [ 95 115 106 104 109  89   0   0   0   0   0]
 [ 84  99  86  84  89  73   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 15  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 933 1353 1534    0   77   91   92    0    0    0    0],[ 0 23 32  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
240,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 115 106 104 110  90   0   0   0   0   0]
 [ 84  99  86  84  90  74   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 16  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0 10 10  0  0  0  0  0]
 [ 0  0  0  0 10 10  0  0  0  0  0]
 [ 0  0  0  0 10 10  0  0  0  0  0]
 [ 0  9  9  9 10 10  0  0  0  0  0]
 [ 0  9  9  9 10 10  0  0  0  0  0]]",[ 958 1356 1539    0   78   92   92    0    0    0    0],[ 0 23 32  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
241,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 116 107 105 111  91   0   0   0   0   0]
 [ 84 100  87  85  91  75   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 17  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  9  9  0  0  0  0  0]
 [ 0  0  0  0  9  9  0  0  0  0  0]
 [ 0  0  0  0  9  9  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 962 1360 1545    0   78   92   92    0    0    0    0],[ 0 23 32  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
242,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 117 108 106 112  92   0   0   0   0   0]
 [ 84 101  88  86  92  76   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 18  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 966 1364 1551    0   78   92   92    0    0    0    0],[ 0 23 33  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
243,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 117 108 106 112  92   0   0   0   0   0]
 [ 84 101  88  86  92  76   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 18  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0  0  0  0  8  8  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 966 1364 1551    0   78   92   92    0    0    0    0],[ 0 23 33  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
244,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 118 109 107 113  93   0   0   0   0   0]
 [ 84 102  89  87  93  77   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 19  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 970 1368 1557    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
245,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 118 109 107 113  93   0   0   0   0   0]
 [ 84 102  89  87  93  77   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 19  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0  0  0  0  7  7  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 970 1368 1557    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 12  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
246,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 119 110 108 114  94   0   0   0   0   0]
 [ 84 103  90  88  94  78   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 20  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 974 1372 1563    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 13  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
247,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 119 110 108 114  94   0   0   0   0   0]
 [ 84 103  90  88  94  78   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 20  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0  0  0  0  6  6  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 974 1372 1563    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 13  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
248,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 120 111 109 115  95   0   0   0   0   0]
 [ 84 104  91  89  95  79   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 21  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 978 1376 1569    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 14  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
249,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 120 111 109 115  95   0   0   0   0   0]
 [ 84 104  91  89  95  79   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 21  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 978 1376 1569    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 14  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
250,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 120 111 109 115  95   0   0   0   0   0]
 [ 84 104  91  89  95  79   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 21  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0  0  0  0  5  5  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 978 1376 1569    0   78   92   92    0    0    0    0],[ 0 23 34  0  0  1  1  0  0  0  0],[ 0  8 14  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
251,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 121 112 110 116  96   0   0   0   0   0]
 [ 84 105  92  90  96  80   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 22  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  4  4  0  0  0  0  0]
 [ 0  0  0  0  4  4  0  0  0  0  0]
 [ 0  0  0  0  4  4  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 982 1380 1575    0   78   92   92    0    0    0    0],[ 0 23 35  0  0  1  1  0  0  0  0],[ 0  8 14  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
252,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 122 113 111 117  97   0   0   0   0   0]
 [ 84 106  93  91  97  81   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 23  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 986 1384 1581    0   78   92   92    0    0    0    0],[ 0 23 35  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
253,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 122 113 111 117  97   0   0   0   0   0]
 [ 84 106  93  91  97  81   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 23  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0  0  0  0  3  3  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 986 1384 1581    0   78   92   92    0    0    0    0],[ 0 23 35  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
254,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 123 114 112 118  98   0   0   0   0   0]
 [ 84 107  94  92  98  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 24  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 990 1388 1587    0   78   92   92    0    0    0    0],[ 0 23 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
255,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 123 114 112 118  98   0   0   0   0   0]
 [ 84 107  94  92  98  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 24  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 990 1388 1587    0   78   92   92    0    0    0    0],[ 0 23 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
256,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 88 102  93  91  97  78   0   0   0   0   0]
 [ 83  97  88  86  92  77   0   0   0   0   0]
 [ 82  96  87  85  91  78   0   0   0   0   0]
 [ 95 123 114 112 118  98   0   0   0   0   0]
 [ 84 107  94  92  98  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 24  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0  0  0  0  2  2  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]
 [ 0 10 10 10 10 10  0  0  0  0  0]]",[ 990 1388 1587    0   78   92   92    0    0    0    0],[ 0 23 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
257,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 89 103  94  92  98  78   0   0   0   0   0]
 [ 84  98  89  87  93  77   0   0   0   0   0]
 [ 83  97  88  86  92  78   0   0   0   0   0]
 [ 96 124 115 113 119  98   0   0   0   0   0]
 [ 85 108  95  93  99  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 25  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10 10 10  1  0  0  0  0  0]
 [10 10 10 10 10  1  0  0  0  0  0]
 [10 10 10 10 10  1  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]]",[ 990 1402 1596    0   78   93   93    0    0    0    0],[ 0 23 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
258,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 90 104  95  93  99  78   0   0   0   0   0]
 [ 85  99  90  88  94  77   0   0   0   0   0]
 [ 84  98  89  87  93  78   0   0   0   0   0]
 [ 97 125 116 114 120  98   0   0   0   0   0]
 [ 86 109  96  94 100  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 12 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  0  0  0  0  0  0]
 [10 10 10 10 10  8  0  0  0  0  0]
 [10 10 10 10 10  8  0  0  0  0  0]]",[ 990 1416 1605    0   78   94   94    0    0    0    0],[ 0 24 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
259,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 91 105  96  94  99  78   0   0   0   0   0]
 [ 86 100  91  89  94  77   0   0   0   0   0]
 [ 85  99  90  88  93  78   0   0   0   0   0]
 [ 98 126 117 115 120  98   0   0   0   0   0]
 [ 87 110  97  95 100  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 13 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10 10  9  0  0  0  0  0  0]
 [10 10 10 10  9  0  0  0  0  0  0]
 [10 10 10 10  9  0  0  0  0  0  0]
 [10 10 10 10  9  7  0  0  0  0  0]
 [10 10 10 10  9  7  0  0  0  0  0]]",[ 990 1427 1613    0   78   94   95    0    0    0    0],[ 0 24 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
260,"[[ 68  77  75  75  76  58   0   0   0   0   0]
 [ 92 106  97  95  99  78   0   0   0   0   0]
 [ 87 101  92  90  94  77   0   0   0   0   0]
 [ 86 100  91  89  93  78   0   0   0   0   0]
 [ 99 127 118 116 120  98   0   0   0   0   0]
 [ 88 111  98  96 100  82   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  0  0  0  0  0  0  0]
 [ 0 13  8 18 10  0  0  0  0  0  0]
 [ 0 29 13 14 26  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [10 10 10 10  8  0  0  0  0  0  0]
 [10 10 10 10  8  0  0  0  0  0  0]
 [10 10 10 10  8  0  0  0  0  0  0]
 [10 10 10 10  8  6  0  0  0  0  0]
 [10 10 10 10  8  6  0  0  0  0  0]]",[ 990 1438 1621    0   78   94   96    0    0    0    0],[ 0 25 36  0  0  1  1  0  0  0  0],[ 0  8 15  0  0  0  1  0  0  0  0],[0 1 3 0 0 0 0 0 0 0 0]
